6855.95000000,4.49681300
6855.05000000,1.07107700
6855.04000000,0.12744800
6855.02000000,0.42359600
6854.97000000,0.02767000
6853.49000000,0.07676600
6853.41000000,8.33082000
6853.40000000,0.00004700
6853.35000000,11.02523200
6853.01000000,0.10000000
6852.00000000,0.08756500
6851.00000000,0.35099900
6850.00000000,1.94053800
6847.94000000,0.30000000
6847.77000000,0.00234400
6845.95000000,11.00000000
6845.00000000,1.24703100
6844.03000000,1.00000000
6842.73000000,0.11500000
6842.72000000,0.06365900
6842.00000000,0.25361200
6841.09000000,0.03514900
6841.00000000,0.56246200
6840.90000000,0.01304100
6840.80000000,0.01304100
6840.70000000,0.02608100
6840.60000000,0.05216400
6840.50000000,0.10432900
6840.40000000,0.06955400
6840.30000000,0.09273900
6840.20000000,0.12365400
6840.10000000,0.16487500
6840.02000000,4.00000000
6840.01000000,0.16730000
6840.00000000,12.22126200
6839.75000000,0.45854600
6839.42000000,0.00186800
6839.28000000,0.06715600
6839.00000000,0.31894700
6838.03000000,0.03600000
6838.00000000,0.82887600
6837.77000000,0.00156400
6837.69000000,0.00731200
6837.52000000,0.74095400
6837.51000000,4.20000000
6837.50000000,0.07047500
6837.30000000,4.49277300
6836.04000000,0.17281900
6836.00000000,0.00425200
6835.00000000,0.37715200
6863.99,0.40280950
6856.90,8.00000000
6853.50,1.00000000
6853.49,9.42400000
6853.48,8.35200000
6853.44,0.04000000
6853.40,0.99904556
6853.22,9.31756155
6850.23,5.87932251
6850.00,0.28715226
6849.66,1.50000000
6848.42,0.00389286
6846.59,1.00000000
6846.58,0.68750000
6846.56,4.18522593
6846.53,8.00841965
6845.70,4.63880300
6845.00,0.00160000
6844.76,0.00200000
6844.34,1.61600000
6844.13,1.69300000
6844.10,0.04687000
6844.09,3.79440000
6843.50,0.80000000
6842.99,8.79564100
6841.28,1.00000000
6841.11,0.00389702
6840.00,2.00300000
6839.37,7.80700400
6838.82,0.00389833
6838.70,6.35000000
6836.23,8.68990100
6835.91,0.08386499
6835.61,2.81000000
6834.96,0.01000000
6834.95,19.27862600
6832.66,0.00939000
6832.64,10.28067400
6831.40,0.23581100
6831.34,0.00833100
6831.16,2.00000000
6830.00,1.00000000
6828.82,1.72800000
