6859.36000000,0.19581600
6859.37000000,0.20256200
6859.40000000,0.56824500
6859.41000000,0.22864000
6859.80000000,0.00729900
6859.99000000,0.75619100
6860.00000000,2.56580100
6860.02000000,0.00481500
6860.04000000,0.00459600
6860.13000000,1.10044200
6860.21000000,0.01945000
6860.45000000,0.12600000
6860.57000000,0.07531000
6860.59000000,0.00322000
6860.70000000,0.01337500
6860.89000000,0.00200000
6861.00000000,0.23642500
6861.01000000,0.00150700
6861.10000000,0.00400000
6861.12000000,0.00200000
6861.49000000,1.00000000
6861.71000000,0.00200000
6861.88000000,0.16790000
6862.00000000,2.19590600
6862.10000000,0.00200000
6862.11000000,0.00200000
6862.34000000,0.02000000
6862.35000000,0.02000000
6862.81000000,0.00200000
6862.92000000,0.00200000
6862.99000000,0.02257500
6863.00000000,0.59696800
6863.01000000,0.00200000
6863.09000000,0.00200000
6863.12000000,0.00200000
6863.28000000,0.00200000
6863.73000000,0.01582000
6863.94000000,0.02433600
6863.96000000,0.00623300
6864.00000000,4.63933300
6864.03000000,0.00170000
6864.35000000,0.00600000
6864.44000000,0.00200000
6864.62000000,0.00200000
6864.85000000,0.00200000
6865.00000000,1.69072900
6865.11000000,0.00200000
6865.12000000,0.01635200
6865.50000000,2.42783600
6865.68000000,0.01000000
6864.00,2.18610177
6865.00,10.00000000
6866.99,0.01543478
6867.99,0.00305746
6869.15,8.35000000
6869.16,4.67440000
6869.65,0.04000000
6870.00,10.00000000
6870.35,0.00200000
6871.06,1.18050000
6871.54,1.35900000
6871.99,0.10000000
6872.00,2.36600000
6872.27,0.00253410
6874.00,0.50000000
6874.28,0.99826560
6874.58,0.68750000
6875.00,9.99950000
6875.73,0.00293200
6875.90,2.18530000
6876.49,0.91317400
6876.54,0.00390071
6876.70,5.00000000
6876.77,0.47340000
6878.37,0.14731000
6878.38,0.00389529
6879.39,1.00000000
6879.42,3.25900000
6880.00,17.90469144
6880.69,0.94730000
6881.00,0.20000000
6882.03,0.01939700
6882.42,0.52190000
6882.73,0.00095444
6883.19,0.38310000
6883.78,9.92237335
6884.75,0.00389168
6885.00,10.00000000
6886.89,0.00265691
6887.46,0.01000000
6887.47,2.38835835
6887.50,1.12499163
6887.99,0.02946000
6888.00,0.00692410
6888.20,0.28000000
6888.38,8.65880000
6889.51,0.00292620
6889.72,1.05600000
6890.00,0.09000000
6891.00,2.05000000
6841.1,0.24593815
6851.5,0.24
6851.8,0.032
6853.9,0.297
6854.0,0.005
6854.9,0.3
6855.0,0.07
6860.0,0.013839
6860.4,0.02
6860.7,1.5
6861.0,0.03679807
6866.7,1.1
6868.5,0.014787
6870.0,0.02068789
6875.0,0.36419
6877.1,0.44635539
6877.2,3.55
6880.0,0.107
6886.3,0.01
6890.0,0.04915456
6890.5,0.01
6890.6,0.08639991
6891.7,4.0118923
6891.8,7.82225495
6893.0,0.06865272
6896.0,8.24728991
6897.0,0.03
6898.0,0.02348896
6899.0,0.01
6900.0,0.83036505
6902.2,0.009
6905.0,0.007
6907.0,0.05
6919.7,0.44656939
6920.0,0.7
6925.0,0.525
6927.1,0.83092624
6930.0,0.93123801
6931.4,15.66798
