8151.5,0.004606,cex,usd
8152.0,0.01,cex,usd
8155.0,0.242,cex,usd
8159.1,0.003,cex,usd
8160.0,0.02419657,cex,usd
8165.0,0.01,cex,usd
8166.6,22.90853,cex,usd
8170.0,9.50668453,cex,usd
8174.0,0.04019312,cex,usd
8177.0,0.015,cex,usd
8180.0,2.02149661,cex,usd
8185.0,1.02269233,cex,usd
8186.6,1.68131518,cex,usd
8188.2,1.46268439,cex,usd
8189.1,1.08554303,cex,usd
8190.0,0.10568889,cex,usd
8195.0,0.1,cex,usd
8199.0,2.74713886,cex,usd
8200.0,1.17754233,cex,usd
8201.1,0.59935905,cex,usd
8203.0,0.5,cex,usd
8204.5,0.00632704,cex,usd
8206.0,0.11534413,cex,usd
8212.0,0.25,cex,usd
8215.5,0.16461847,cex,usd
8221.7,0.02504323,cex,usd
8136.99999999,0.01030544,exmo,usdt
8137,0.00346555,exmo,usdt
8138.60155165,0.00496576,exmo,usdt
8167.08665708,0.00533241,exmo,usdt
8195.67146038,0.00077692,exmo,usdt
8200,0.00449978,exmo,usdt
8224.35629833,0.00103617,exmo,usdt
8224.35631049,0.0058214,exmo,usdt
8227,0.01082613,exmo,usdt
8250.002,0.002,exmo,usdt
8253.14155757,0.00584863,exmo,usdt
8271,0.02,exmo,usdt
8277,0.1,exmo,usdt
8282.02755303,0.00588424,exmo,usdt
8300,0.02994,exmo,usdt
8300.002,0.002,exmo,usdt
8311.01464946,0.00588951,exmo,usdt
8337,0.01065625,exmo,usdt
8340.10320073,0.00587972,exmo,usdt
8350.002,0.002,exmo,usdt
8350.11111,0.01492483,exmo,usdt
8365,0.00188011,exmo,usdt
8369.29356194,0.00587546,exmo,usdt
8398.5860894,0.00590678,exmo,usdt
8400.002,0.002,exmo,usdt
8425,0.03476095,exmo,usdt
8426,0.30454189,exmo,usdt
8426.6541,0.01395104,exmo,usdt
8440,0.01500001,exmo,usdt
8450,0.03034071,exmo,usdt
8450.002,0.002,exmo,usdt
8450.11111,0.0014,exmo,usdt
8451,0.03448626,exmo,usdt
8499.99,0.00365053,exmo,usdt
8500,0.13234769,exmo,usdt
8500.002,0.001994,exmo,usdt
8505,0.00188542,exmo,usdt
8518,0.0051654,exmo,usdt
8550,0.00358976,exmo,usdt
8590,0.00991229,exmo,usdt
8599,0.009,exmo,usdt
8600,0.16818104,exmo,usdt
8650,0.0015,exmo,usdt
8699,0.041,exmo,usdt
8700,0.0215,exmo,usdt
8700.09999999,0.05000945,exmo,usdt
8712.8,0.94118092,exmo,usdt
8720.8305148,0.0033792,exmo,usdt
8750,0.0015,exmo,usdt
8767.69999999,0.08416486,exmo,usdt
8124.99801,0.002,exmo,usd
8125,0.0569188,exmo,usd
8128,0.00281677,exmo,usd
8129,0.00181769,exmo,usd
8129.89,0.007617,exmo,usd
8129.9,0.00338249,exmo,usd
8130,0.03,exmo,usd
8139.88,0.00176547,exmo,usd
8140,0.001,exmo,usd
8142.34,0.011,exmo,usd
8142.44,0.01151347,exmo,usd
8147.2,0.00998,exmo,usd
8147.22049456,0.00590484,exmo,usd
8149.71,0.00997964,exmo,usd
8150,0.10202409,exmo,usd
8153.01,0.00998,exmo,usd
8155.00563892,0.09413219,exmo,usd
8159,0.01,exmo,usd
8160,0.028,exmo,usd
8160.77201396,0.153,exmo,usd
8166,0.03328986,exmo,usd
8168,0.02994,exmo,usd
8169.99111,0.00109952,exmo,usd
8170,1.80898864,exmo,usd
8170.70590341,0.00122878,exmo,usd
8172.500682,0.6342,exmo,usd
8175,0.0100153,exmo,usd
8175.73576629,0.00588833,exmo,usd
8177.8875695,0.00292358,exmo,usd
8179.99111,0.002,exmo,usd
8180,0.00795209,exmo,usd
8182.17999065,0.00103583,exmo,usd
8183.85867077,0.00268879,exmo,usd
8184,0.16,exmo,usd
8185,0.005,exmo,usd
8190,0.02460322,exmo,usd
8193.36,0.02065549,exmo,usd
8195,0.01,exmo,usd
8196.05518146,0.00503197,exmo,usd
8196.38918585,0.00356296,exmo,usd
8197.060001,0.00575018,exmo,usd
8198,0.00837642,exmo,usd
8198.09424101,0.00145213,exmo,usd
8199,0.10433107,exmo,usd
8199.9,0.19848388,exmo,usd
8199.95,0.00103715,exmo,usd
8199.963,0.00727479,exmo,usd
8199.99111,0.0011,exmo,usd
8200,0.45361914,exmo,usd
8201.03365408,0.01829038,exmo,usd
8099.01,7.9353726,gdax,usd
8099.27,0.123,gdax,usd
8099.5,0.05,gdax,usd
8099.97,0.02,gdax,usd
8100,11.27674078,gdax,usd
8100.1,1.24,gdax,usd
8100.41,0.4158,gdax,usd
8100.54,0.1965,gdax,usd
8101,0.001,gdax,usd
8102,0.001,gdax,usd
8102.3,1.23244,gdax,usd
8103,0.201,gdax,usd
8103.07,0.1849,gdax,usd
8104,0.201,gdax,usd
8104.55,0.1,gdax,usd
8105,0.326,gdax,usd
8105.85,0.005,gdax,usd
8106,0.201,gdax,usd
8106.11,0.5,gdax,usd
8107,0.001,gdax,usd
8107.71,0.2,gdax,usd
8107.72,1,gdax,usd
8108,0.001,gdax,usd
8108.72,1,gdax,usd
8108.91,1.254,gdax,usd
8108.94,0.001,gdax,usd
8109,0.001,gdax,usd
8109.2,0.002,gdax,usd
8109.46,0.015,gdax,usd
8109.47,0.5898,gdax,usd
8109.49,0.001,gdax,usd
8109.62,0.0024,gdax,usd
8109.72,1,gdax,usd
8110,4.16729986,gdax,usd
8110.2,2,gdax,usd
8110.52,0.00172,gdax,usd
8110.87,2.24,gdax,usd
8111,1.29838423,gdax,usd
8111.13,0.0494,gdax,usd
8111.23,1,gdax,usd
8111.47,0.5855,gdax,usd
8111.56,7.3342,gdax,usd
8111.75,2,gdax,usd
8112,0.102,gdax,usd
8112.1,0.002,gdax,usd
8112.22,0.001,gdax,usd
8112.27,0.001,gdax,usd
8113,0.101,gdax,usd
8113.17,1.64357359,gdax,usd
8113.57,0.00432429,gdax,usd
8120.20299,0.09774499,kucoin,usdt
8123.18895,0.00074642,kucoin,usdt
8124.254987,0.03178789,kucoin,usdt
8131.942987,0.03454961,kucoin,usdt
8140.476664,0.00242493,kucoin,usdt
8150.0,0.02,kucoin,usdt
8150.75898,0.00148082,kucoin,usdt
8156.809331,0.11046888,kucoin,usdt
8163.54,0.03,kucoin,usdt
8164.999999,4.4772,kucoin,usdt
8165.0,0.388152,kucoin,usdt
8170.0,1.8956449,kucoin,usdt
8177.0,0.025377,kucoin,usdt
8180.0,0.005,kucoin,usdt
8187.177867,0.5,kucoin,usdt
8195.0,0.01823098,kucoin,usdt
8199.999996,1.87e-05,kucoin,usdt
8223.7952,0.00533898,kucoin,usdt
8227.310931,0.03415966,kucoin,usdt
8227.310933,4.431e-05,kucoin,usdt
8230.0,0.11045067,kucoin,usdt
8239.878,0.024982,kucoin,usdt
8247.99899,0.11117723,kucoin,usdt
8250.0,0.09342509,kucoin,usdt
8273.0,0.157151,kucoin,usdt
8278.0,0.0107,kucoin,usdt
8288.0,0.00112561,kucoin,usdt
8288.085748,3.278919,kucoin,usdt
8295.083756,0.01,kucoin,usdt
8300.0,0.07232488,kucoin,usdt
8300.80342,0.0013,kucoin,usdt
8307.862812,6.582e-05,kucoin,usdt
8324.0,0.000936,kucoin,usdt
8325.0,0.0108,kucoin,usdt
8330.0,0.01491391,kucoin,usdt
8350.0,0.03891733,kucoin,usdt
8350.668,0.01484066,kucoin,usdt
8370.0,0.024975,kucoin,usdt
8379.42,0.0190332,kucoin,usdt
8380.0,0.03,kucoin,usdt
8387.0,0.006,kucoin,usdt
8387.99899,0.12604035,kucoin,usdt
8390.0,0.07276799,kucoin,usdt
8396.39399,0.0144,kucoin,usdt
8397.35619,0.0677933,kucoin,usdt
8400.0,1.54392724,kucoin,usdt
8410.0,0.00017804,kucoin,usdt
8420.0,0.0005,kucoin,usdt
8420.1,0.00347424,kucoin,usdt
8425.369906,8.669e-05,kucoin,usdt
