1525840660070,0.0
1525840663428,0.003136351077160746
1525840666766,0.0
1525840670090,0.0031363510771605686
1525840673435,0.0
1525840676776,0.003136351077160746
1525840680133,0.0
1525840683492,0.0
1525840686836,0.0
1525840690192,0.0
1525840693551,0.010529359709975723
1525840696909,0.055915062837869955
1525840700251,0.0
1525840703601,0.0
1525840706953,0.05891413169041202
1525840710291,1.9903633876868653e-16
1525840713642,1.9623301005363466e-17
1525840716969,1.9623301005363466e-17
1525840720313,0.0
1525840723663,0.0
1525840727009,1.0928566823171217e-16
1525840730368,0.0
1525840733711,0.0611713465098236
1525840737037,0.0
1525840740581,0.0
1525840743917,0.0
1525840747276,9.081578933539112e-17
1525840750679,0.0
1525840754017,0.0
1525840757361,0.0
1525840760716,0.0
1525840764051,0.0
1525840767399,8.9711367187197e-17
1525840770740,0.0
1525840774083,8.9711367187197e-17
1525840777417,8.9711367187197e-17
1525840780762,8.9711367187197e-17
1525840784109,0.0
1525840787462,0.0
1525840790805,0.0
1525840794163,8.448864385869308e-17
1525840797491,0.05821696282485438
1525840800831,0.0
1525840804180,0.0031186444780448206
1525840807562,0.0
1525840810930,0.0031186444780446445
1525840814270,0.007346454032010103
1525840817612,0.003156468085726105
1525840820966,0.0
1525840824321,0.0029731764284555103
1525840827664,0.0
1525840831709,0.0
1525840835050,0.0
1525840838400,0.05804656134731453
1525840841739,0.6214719860023404
1525840846026,0.0
1525840849367,0.0
1525840852709,0.0
1525840856056,0.0
1525840859729,0.0
1525840863077,0.0
1525840866441,0.0
1525840869790,0.0
1525840873125,0.007073295659438132
1525840876465,0.0
1525840879810,0.00803933754939909
1525840883163,0.0
1525840886517,0.008048545021470652
1525840889850,0.0
1525840893400,0.0
1525840896744,0.0
1525840900220,0.006955220921535292
1525840903766,0.0
1525840907105,0.13584121068079494
1525840910459,0.0
1525840913830,0.0
1525840917189,0.0
1525840920542,0.0
1525840926933,0.0
1525840930275,0.02401194341751764
1525840933709,3.0641250711807006e-16
1525840937065,0.0
1525840940410,0.008236406397274349
1525840943745,0.0
1525840947102,0.007095066832890854
1525840950450,0.0
1525840953796,0.007095066832890854
1525840957150,0.0
1525840960496,0.007102786384137163
1525840963861,0.0
1525840967205,0.007102786384137163
1525840970549,0.0
1525840973910,0.007102786384137163
1525840977266,0.0
1525840980613,0.14582607246133797
1525840983953,0.0
1525840987306,0.0082468111227417
1525840990642,0.02483862114317779
1525840993977,0.0
1525840997339,2.2699118996354758e-17
1525841000684,2.2699118996354758e-17
1525841004054,2.2699118996354758e-17
1525841007453,2.2699118996354758e-17
1525841010820,2.2699118996354758e-17
1525841014163,2.2699118996354758e-17
1525841017518,0.0
1525841020860,0.0
1525841024476,0.0
1525841027823,0.0
1525841031486,5.0072551511296847e-17
1525841034827,0.0
1525841038200,0.05772972142790827
1525841041577,0.0
1525841046818,0.0
1525841050155,0.0
1525841053511,0.0
1525841056855,0.0
1525841060198,0.0
1525841063557,0.0
1525841066932,0.0
1525841070278,0.0
1525841073724,0.0
1525841077132,0.0
1525841080467,0.0
1525841083801,0.4047257778245187
1525841087139,0.0
1525841090469,0.0
1525841093827,0.0027928183907946088
1525841098180,0.0
1525841101524,0.0
1525841106686,0.0
1525841110038,0.0383602926308059
1525841113375,0.40413320563964145
1525841116732,0.0
1525841120080,0.0
1525841123418,0.0
1525841126745,0.0
1525841130082,0.0
1525841133418,0.18572943479754456
1525841136758,0.0
1525841140117,0.002367003393038265
1525841143461,0.4645543263016386
1525841146808,0.0
1525841150164,0.0
1525841153793,0.0023847748758752197
1525841157148,0.0
1525841160498,0.0
1525841164136,0.0
1525841167470,0.0
1525841170816,0.044521381659797084
1525841174451,0.0601787510517233
1525841177836,0.009715640715940261
1525841181168,0.0
1525841184505,0.0024344491745868476
1525841187847,0.0
1525841191197,0.0024344491745868476
1525841194551,0.0
1525841197895,2.588695968765238e-17
1525841201299,2.588695968765238e-17
1525841204660,2.588695968765238e-17
1525841208025,0.04756647681725108
1525841211371,2.7179807364555876e-17
1525841214744,2.7179807364555876e-17
1525841218229,2.7179807364555876e-17
1525841221581,2.7179807364555876e-17
1525841224921,0.0
1525841228275,0.002556030542112424
1525841231622,0.0
1525841234982,0.5058934924939049
1525841238318,0.0
1525841241692,0.0
1525841245042,0.0
1525841248392,0.0023259762402835084
1525841251748,0.0
1525841255101,0.002325976240283377
1525841258765,0.0
1525841262113,0.0
1525841265466,0.0
1525841268813,9.072206256620838e-17
1525841272150,0.0064480697334791445
1525841275510,0.0
1525841278857,0.0
1525841282204,0.0
1525841286788,0.002341071633426915
1525841290152,0.0
1525841293493,0.04684336081263944
1525841296847,0.0
1525841300464,0.0
1525841303817,1.7165889779960958e-16
1525841307255,1.7823899405188343e-16
1525841310601,1.7165889779960958e-16
1525841313965,0.045997285917269905
1525841317329,0.0
1525841320671,0.0
1525841324035,2.468398969761966e-17
1525841327401,0.0
1525841330742,0.0024510356427251473
1525841334103,0.4808809106905867
1525841337450,0.0
1525841340805,0.0
1525841344163,0.0
1525841347515,0.0
1525841350867,0.0
1525841354219,0.0
1525841357613,0.0
1525841360950,0.0
1525841364298,0.0
1525841367661,0.0
1525841371007,0.0
1525841374375,0.0
1525841377733,0.0
1525841381074,0.0
1525841384471,0.005335668909007757
1525841387824,0.0
1525841391170,0.0
1525841394519,0.0
1525841397872,0.0
1525841401211,0.0
1525841404874,0.0
1525841408223,0.0
1525841411593,0.0
1525841414938,0.0009811791990010092
1525841418287,0.0
1525841421628,0.0
1525841424969,0.0
1525841428311,0.0
1525841431656,0.0
1525841435017,0.0
1525841438362,0.0
1525841441696,0.3035578903231741
1525841445070,0.0004981465607435399
1525841448440,2.4207677994330342e-17
1525841452079,0.0
1525841455434,1.5328751338564088e-16
1525841458804,0.05427014498914195
1525841462160,0.0
1525841466795,0.0020434165691358926
1525841470138,0.0
1525841473483,0.0
1525841476824,0.0
1525841480173,0.0
1525841483518,0.002186371309663213
1525841487183,0.0
1525841490542,2.7992118795697538e-05
1525841493898,4.362693835385273e-05
1525841497253,0.0
1525841500594,0.2117368180647067
1525841503962,0.5429080727938554
1525841507308,0.0
1525841510641,0.0
1525841513978,0.0
1525841517323,1.2500035581625798e-06
1525841520675,0.0048124757698593664
1525841526469,0.0
1525841529846,0.021896971922006583
1525841533180,0.0
1525841536525,0.0
1525841540174,0.0
1525841543830,0.0035255485944241417
1525841547455,0.0
1525841550808,0.0
1525841554155,0.0
1525841557509,1.9816082120007738e-16
