7732.80000000,0.06095300
7733.00000000,0.62778400
7733.83000000,0.01000000
7734.00000000,0.89749400
7734.01000000,0.00172400
7734.28000000,0.00160000
7734.50000000,0.05000000
7735.00000000,0.77582600
7735.88000000,0.01584600
7735.94000000,0.11150000
7736.00000000,0.28454700
7736.57000000,0.86816600
7736.89000000,0.00500000
7736.99000000,0.03131400
7737.00000000,0.49950000
7737.06000000,2.00000000
7737.24000000,0.00332300
7738.00000000,0.59887800
7738.90000000,2.77935000
7739.00000000,0.10258400
7739.80000000,1.64378600
7739.98000000,2.00000000
7739.99000000,0.13628100
7740.00000000,10.28283600
7740.03000000,0.04222900
7740.04000000,2.00000000
7741.00000000,0.00258300
7741.20000000,0.03600000
7741.68000000,0.26800000
7741.80000000,1.00000000
7741.90000000,0.00500000
7742.00000000,0.03712000
7742.10000000,0.60000000
7742.45000000,0.09000000
7742.81000000,0.50000000
7743.00000000,0.09900000
7743.16000000,0.09000000
7743.54000000,0.00500000
7744.00000000,0.13286700
7744.35000000,0.40188900
7744.53000000,0.50000000
7745.00000000,1.70513800
7745.69000000,0.11110000
7746.20000000,2.00000000
7746.85000000,0.50000000
7747.00000000,0.20822700
7747.55000000,0.00195100
7747.66000000,0.01461000
7747.68000000,0.00195100
7747.80000000,0.00162500
7724.00,0.10000000
7724.86,0.06000000
7725.27,0.09985000
7726.79,0.05700000
7726.99,0.00595220
7727.15,0.19893448
7727.49,0.00072888
7727.91,2.24000000
7727.99,0.01378008
7728.62,0.48000000
7728.72,0.05600000
7728.99,0.00084070
7729.30,0.01764700
7730.01,0.01752451
7730.65,0.04300000
7730.96,8.57017800
7730.97,1.39440000
7731.11,0.56410900
7731.52,10.00000000
7732.58,0.05100000
7733.78,1.50000000
7733.99,12.50000000
7734.00,0.20000000
7734.32,0.48760000
7734.51,0.05700000
7735.10,0.24015200
7735.25,0.00072486
7735.99,10.94208077
7737.13,0.00073203
7737.21,0.01868402
7737.79,0.00260540
7737.99,0.45435207
7738.07,1.18050000
7738.39,0.03699000
7738.40,7.41000000
7739.38,2.14300000
7739.99,1.00000000
7740.00,0.91551240
7740.01,0.01924032
7740.07,0.00102842
7740.81,0.00073540
7740.90,9.00000000
7740.98,0.00404776
7741.19,4.23820000
7741.50,1.53000000
7742.02,0.00087886
7742.29,2.00000000
7742.71,19.00000000
7743.81,5.00000000
7745.00,4.23654215
7669.0,1.01633442
7672.6,0.37422
7672.8,0.52586757
7672.9,0.46604
7673.5,0.97483076
7675.0,30.42757887
7675.1,0.44649
7677.9,1.17
7678.0,0.215
7678.6,0.43585217
7682.2,0.22566974
7686.2,4.07
7689.4,0.05668503
7690.0,0.027
7690.2,0.3514181
7698.0,0.13031202
7700.0,3.88488271
7707.2,30.0
7712.8,30.0
7719.8,0.12779281
7737.1,0.77390629
7738.9,0.83266639
7739.0,2.62296993
7740.0,0.23328996
7749.0,5.0
7750.0,0.49505538
7776.9,4.14080889
7777.0,0.08746395
7780.0,0.0998
7788.8,0.2936
7790.0,0.007
7792.3,0.02
7792.6,29.3268
7798.0,3.07
7799.0,5.0
7800.0,4.56263494
7825.0,0.17420514
7831.8,0.01752146
7842.2,0.01
7842.7,0.0502609
7850.0,1.49072639
7857.6,0.01671005
7858.8,0.1
7858.9,0.0100001
7860.0,0.01601072
7869.0,0.02724875
7875.0,0.1
7883.3,0.00213758
7888.0,0.33
7899.0,0.02
7689.23,0.03767087
7696.11870611,0.00495629
7700.04668734,0.0086819
7723.05512158,0.00594416
7750.08581451,0.00593989
7777.21111486,0.00593976
7804.43135376,0.00594091
7829,0.02
7830,0.00901133
7831.7468635,0.00595498
7859.15797752,0.00595286
7877,0.02
7879,0.01
7880,0.2
7886.66503044,0.00595235
7914.26835805,0.00595227
7941.9682973,0.0059533
8100,0.00315614
8442.855655,0.05738971
8444,0.08
8511.49999999,0.07827927
8650,0.00354465
8720.8305148,0.0033792
8890,0.09510001
8900,0.36421548
9150.30883362,0.0023
9250,0.01
9267.49999999,0.08416486
9268.45,0.001
9368.45,0.001
9468.45,0.001
9568.45,0.001
9668.45,0.001
9768.45,0.001
9800,0.084
9868.45,0.001
9900.29000002,0.00202427
9968.45,0.001
10068.45,0.001
10168.45,0.001
10268.45,0.001
10368.45,0.001
10425,0.00451359
10468.45,0.001
10568.45,0.001
11000,0.001
11100,0.00102764
11489,0.005
11600,0.001
11900,0.04314793
7620,0.41695321
7624.9,0.003
7625,0.01101004
7626.61143991,0.00210526
7629.879978,0.00799875
7629.88888888,0.00477712
7629.9,0.04269011
7630,0.02789379
7632.14941718,0.01
7635,0.02351713
7636.99,0.03
7637,0.09312126
7639,0.01
7640,0.05478252
7640.5,0.0033005
7641.19869073,0.00394568
7642,0.080653
7643.025,0.01474947
7644,1.00012546
7645,0.02415002
7645.82039894,0.09428804
7649,0.01
