time,bid,ask
1525784131448,9142.3,9142.4
1525784134750,9142.4,9142.5
1525784138429,9142.4,9142.5
1525784142157,9142.4,9142.5
1525784142157,9142.4,9142.5
1525784149841,9142.4,9142.5
1525784218934,9146.7,9146.8
1525784222490,9146.7,9146.8
1525784225500,9146.7,9146.8
1525784229243,9146.7,9146.8
1525784232002,9146.7,9146.8
1525784236830,9146,9146.1
1525784239722,9146,9146.1
1525784243702,9142.5,9142.6
1525784246446,9142.5,9142.6
1525784250435,9142.5,9142.6
1525784254963,9142.5,9142.6
1525784257862,9142.5,9142.6
1525784261645,9142.5,9142.6
1525784331354,9135,9135.5
1525784335115,9135,9135.1
1525784337702,9135,9135.1
1525784342663,9135,9135.1
1525784345670,9135,9135.1
1525784348821,9135,9135.1
1525784352906,9135,9135.1
1525784356681,9135,9135.1
1525784359519,9132.5,9132.6
1525784365498,9131.8,9131.9
1525784367973,9131.8,9131.9
1525784372338,9131.8,9131.9
1525784375869,9131.8,9132
1525784378943,9132,9132.6
1525784383748,9131.8,9132.1
1525784450247,9126.9,9127.6
1525784455438,9127.6,9127.9
1525784458542,9127.6,9127.7
1525784463467,9125.6,9126.3
1525784467087,9125.7,9126.3
1525784469819,9124.1,9124.2
1525784474253,9124.1,9124.2
1525784477375,9124,9124.1
1525784481236,9124,9124.1
1525784485123,9122.3,9124
1525784488243,9122.3,9122.4
1525784492321,9122.3,9122.4
1525784496810,9122.3,9122.4
1525784500017,9122.3,9122.4
1525784504001,9122.3,9122.4
1525784507722,9122.3,9122.4
1525784575878,9133.1,9133.2
1525784579293,9133.1,9133.2
1525784584799,9133.1,9133.2
1525784599326,9134,9134.1
1525784602149,9134,9134.1
1525784606838,9134,9134.1
1525784610350,9134,9134.1
1525784613680,9134,9134.1
1525784618784,9134,9134.1
1525784621606,9134,9134.1
1525784625423,9134,9134.1
1525784628631,9134,9134.1
1525784697746,9134.9,9135
1525784700952,9134.9,9135
1525784705547,9134.9,9135
1525784710233,9134.9,9135
1525784713992,9139.7,9139.8
1525784717414,9143.2,9143.7
1525784722666,9143.7,9144.1
1525784726372,9144,9144.1
1525784729487,9144,9144.1
1525784733708,9144,9144.1
1525784736304,9147.8,9147.9
1525784740725,9147.8,9147.9
1525784744189,9147.8,9147.9
1525784813049,9158.5,9158.6
1525784816667,9159.4,9159.5
1525784821111,9159.4,9159.5
1525784823470,9159.4,9159.5
1525784825338,9159.6,9159.7
1525784825338,9159.6,9159.7
1525784825338,9159.6,9159.7
1525784825338,9159.6,9159.7
1525784872400,9159.8,9159.9
1525784875538,9159.8,9159.9
1525784880132,9159.8,9159.9
1525784883266,9159.8,9159.9
1525784885900,9159.8,9159.9
1525784892223,9159.8,9159.9
1525784895862,9159.8,9159.9
1525784899647,9159.8,9159.9
1525784903652,9159.9,9160
1525784907110,9159.9,9160
1525784910354,9159.9,9160
1525784915195,9159.9,9160
1525784917570,9159.9,9160
1525784985683,9159.9,9160
1525784989309,9159.9,9160
1525784993481,9159.9,9160
1525784997609,9159.9,9160
1525785002024,9159.9,9160
1525785005274,9159.9,9160
1525785008611,9159.9,9160
1525785013975,9159.9,9160
1525785016854,9159.8,9159.9
1525785020434,9159.8,9159.9
1525785024127,9158.9,9159.6
1525785026601,9158.9,9159.6
1525785032803,9158.9,9159.5
1525785035715,9158.9,9159
1525785040093,9157.3,9157.5
1525785044265,9158.5,9158.6
1525785045829,9157.3,9157.9
1525785053803,9157.3,9157.4
1525785120712,9158.9,9159
1525785125447,9158.9,9159
1525785129503,9158.9,9159.5
1525785132144,9159.8,9159.9
1525785135846,9159.8,9159.9
1525785139855,9159.9,9160
1525785143984,9159.9,9160
1525785147511,9159.9,9160
1525785149952,9159.9,9160
1525785155443,9159.9,9160
1525785159250,9159.9,9160
1525785240853,9174.4,9174.5
1525785246374,9174.4,9174.5
1525785246374,9174.4,9174.5
1525785254714,9173.2,9174.4
1525785259031,9171.8,9172
1525785263013,9171.8,9171.9
1525785267402,9171.8,9171.9
1525785271148,9171.3,9171.4
1525785274810,9171.3,9171.4
1525785277599,9162.6,9162.9
1525785281837,9162.6,9162.7
1525785285086,9162.6,9162.7
1525785356290,9161.9,9162
1525785358951,9158.6,9162
1525785361912,9160,9162
1525785367609,9160,9160.3
1525785369916,9160.1,9160.2
1525785373735,9160.1,9160.2
1525785379996,9160.1,9160.2
1525785383766,9160.1,9160.2
1525785386463,9160.1,9160.2
1525785391104,9157.3,9157.4
1525785394564,9157.3,9157.4
1525785397912,9157.3,9157.4
1525785401603,9157.5,9157.6
1525785405629,9157.5,9157.6
1525785472927,9147.6,9147.7
1525785475793,9147.6,9147.7
1525785480148,9147.6,9147.7
1525785481384,9147.6,9147.7
1525785488738,9147.6,9147.7
1525785492442,9147.6,9147.7
1525785496439,9149.9,9150
1525785501039,9149.9,9150
1525785504943,9149.9,9150
1525785508828,9149.9,9150
1525785512506,9149.9,9150
1525785515857,9152.9,9153
1525785585229,9156.6,9156.7
1525785590752,9156.6,9156.7
1525785594338,9156.6,9156.7
1525785598365,9156.6,9156.7
1525785602262,9156.6,9156.7
1525785605501,9156.6,9156.7
1525785608952,9156.6,9156.7
1525785612516,9156.6,9156.7
1525785616178,9156.6,9156.7
1525785620229,9156.6,9156.7
1525785622602,9156.6,9156.7
1525785628354,9156.6,9156.7
1525785635578,9153.4,9153.5
1525785703854,9143,9143.1
1525785707161,9143.2,9143.3
1525785711446,9144.4,9148
1525785714618,9145.2,9145.5
1525785718757,9146.5,9146.6
1525785722313,9144.8,9146.6
1525785723774,9144.8,9146.6
1525785729804,9146,9146.1
1525785733872,9144.6,9144.8
1525785740066,9144.6,9144.7
1525785744710,9144.6,9144.7
1525785747390,9144.6,9144.7
1525785751722,9144.6,9144.7
1525785822326,9144.6,9144.7
1525785825737,9144.6,9144.7
1525785829611,9144.6,9144.7
1525785831865,9145.1,9146.3
1525785837434,9145.2,9145.3
1525785841218,9145.2,9145.3
1525785843499,9145.1,9145.2
1525785847984,9145.1,9145.2
1525785851170,9145.1,9145.2
1525785855476,9145.1,9145.2
1525785858548,9145.1,9145.2
1525785863356,9145.1,9145.2
1525785867825,9145.1,9145.2
1525785870557,9145.1,9145.2
1525785874715,9145.1,9145.2
1525785941748,9145.1,9145.2
1525785945213,9144,9144.1
1525785948954,9144,9144.1
1525785953048,9144,9144.1
1525785956165,9144,9144.1
1525785959141,9144,9144.1
1525785961966,9144,9144.1
1525785967467,9131.8,9134
1525785971435,9134,9135.7
1525785975447,9130,9130.1
1525785978890,9130,9130.1
1525785982043,9128,9128.1
1525785986490,9127.9,9128
1525785989153,9127.9,9128
1525785994301,9127.9,9128
1525786060950,9122.1,9122.2
1525786064541,9122.1,9122.2
1525786068319,9122.1,9122.2
1525786072249,9122.4,9122.5
1525786075185,9122.4,9122.5
1525786077904,9122.4,9122.5
1525786081521,9122.4,9122.5
1525786086462,9122.4,9122.5
1525786090558,9122.4,9122.5
1525786093896,9122.4,9122.5
1525786097462,9122.4,9122.5
1525786100597,9122.4,9122.5
1525786105462,9122.4,9122.5
1525786109445,9122.4,9122.5
1525786112667,9122.4,9122.5
1525786115488,9122.4,9122.5
1525786183368,9124.4,9124.5
1525786187833,9124.4,9124.5
1525786191913,9124.4,9124.5
1525786195794,9124.4,9124.5
1525786199682,9124.4,9124.5
1525786202476,9124.4,9124.5
1525786205854,9124.4,9124.5
1525786210233,9124.4,9125.4
1525786214134,9125.3,9125.4
1525786218174,9124.6,9124.7
1525786222103,9124.6,9124.7
1525786225846,9124.6,9124.7
1525786229319,9124.6,9124.7
1525786299166,9116,9116.1
1525786302276,9116,9116.1
1525786304655,9116,9116.1
1525786310207,9116,9116.1
1525786314264,9116,9116.1
1525786317707,9116,9116.1
1525786320675,9116,9116.1
1525786325318,9116,9116.1
1525786328867,9112,9112.1
1525786332387,9112,9112.1
1525786337469,9109.2,9109.3
1525786340577,9108.8,9108.9
1525786344922,9108.8,9108.9
1525786348773,9107.6,9107.7
1525786417216,9115.7,9117.7
1525786420593,9118.3,9118.4
1525786425514,9120.3,9120.4
1525786428330,9125.9,9126.5
1525786432659,9127.3,9127.9
1525786436323,9127.3,9127.4
1525786440087,9127.3,9127.4
1525786442850,9127.3,9127.4
1525786446800,9127.3,9127.4
1525786451415,9127.3,9127.4
1525786454456,9127.3,9127.4
1525786458326,9127.3,9127.4
1525786462714,9127.3,9127.4
1525786465237,9127.3,9127.4
1525786469434,9127.3,9127.4
1525786536975,9126,9126.1
1525786541021,9126,9126.1
1525786542306,9126,9126.1
1525786547753,9126,9126.1
1525786552036,9126,9126.1
1525786556430,9126,9126.1
1525786559062,9126,9126.1
1525786563907,9126,9126.1
1525786566978,9126,9126.1
1525786571521,9126,9126.1
1525786575239,9126,9126.1
1525786577986,9126,9126.1
1525786580077,9126,9126.1
1525786585122,9126,9126.1
1525786590015,9126,9126.1
1525786593043,9126,9126.1
1525786597755,9126,9126.1
1525786665588,9128.9,9129
1525786671950,9132,9132.1
1525786675413,9132,9132.1
1525786680248,9132,9132.1
1525786684398,9132,9132.1
1525786690050,9132,9132.1
1525786693570,9132,9132.1
1525786702436,9134.4,9134.5
1525786707347,9134.9,9137.1
1525786711498,9142.5,9142.6
1525786715202,9142.5,9142.6
1525786783433,9142.5,9142.6
1525786786422,9142.5,9142.6
1525786790623,9142.5,9142.6
1525786797241,9142.7,9142.8
1525786801206,9142.7,9142.8
1525786805815,9142.7,9142.8
1525786807670,9142.7,9142.8
1525786812246,9142.7,9142.8
1525786817966,9142.7,9142.8
1525786823365,9142.7,9142.8
1525786827269,9142.7,9142.8
1525786829839,9142.7,9142.8
1525786833302,9142.7,9142.8
1525786837486,9142.7,9142.8
1525786907421,9142.7,9142.8
1525786911239,9142.7,9142.8
1525786914010,9142.7,9142.8
1525786917632,9142.7,9142.8
1525786922462,9142.7,9142.8
1525786925419,9142.7,9142.8
1525786929804,9142.7,9142.8
1525786935463,9142.7,9142.8
1525786938663,9142.7,9142.8
1525786943868,9142.7,9142.8
1525786947261,9142.7,9142.8
1525786951151,9142.7,9142.8
1525786956205,9142.7,9142.8
1525786960184,9142.7,9142.8
1525786964011,9142.7,9142.8
1525787036871,9142.7,9142.8
1525787040935,9142.7,9142.8
1525787045197,9142.7,9142.8
1525787047062,9142.7,9142.8
1525787051454,9142.7,9142.8
1525787056450,9142.7,9142.8
1525787058800,9142.7,9142.8
1525787063935,9142.7,9142.8
1525787066599,9142.7,9142.8
1525787071547,9142.7,9142.8
1525787074231,9142.7,9142.8
1525787079123,9142.7,9142.8
1525787152630,9142.5,9142.6
1525787156008,9142.5,9142.6
1525787159796,9142.5,9142.6
1525787163041,9142.5,9142.6
1525787165492,9142.5,9142.6
1525787171360,9142.5,9142.6
1525787173540,9142.5,9142.6
1525787178068,9142.5,9142.6
1525787182167,9142.5,9142.6
1525787185362,9142.5,9142.6
1525787189593,9142.5,9142.6
1525787192228,9142.5,9142.6
1525787197264,9142.5,9142.6
1525787200934,9142.5,9142.6
1525787267488,9142.5,9142.6
1525787270919,9142.5,9142.6
1525787274357,9142.4,9142.5
1525787277867,9142.4,9142.5
1525787283598,9142,9142.1
1525787285994,9142,9142.1
1525787290463,9142,9142.1
1525787294333,9142,9142.1
1525787297738,9134.5,9136.1
1525787302455,9133.4,9134.6
1525787304838,9130,9130.1
1525787309626,9130,9130.1
1525787313635,9128.2,9128.3
1525787316076,9128.2,9128.3
1525787320247,9128.2,9128.3
1525787386123,9130,9130.1
1525787389720,9130,9130.1
1525787393229,9130,9130.1
1525787396473,9130,9130.1
1525787400471,9130,9130.1
1525787403012,9130,9130.1
1525787407442,9130,9130.1
1525787411609,9130,9130.1
1525787415904,9130,9130.1
1525787418358,9130,9130.1
1525787422647,9130,9130.1
1525787425520,9130.3,9130.4
1525787430314,9130.3,9130.4
1525787499030,9129.1,9129.2
1525787501566,9129.1,9129.2
1525787505343,9129.1,9129.2
1525787509854,9129.1,9129.2
1525787513986,9129.1,9129.2
1525787517584,9129.1,9129.2
1525787522167,9129.1,9129.2
1525787525207,9129.1,9129.2
1525787528594,9129.1,9129.2
1525787533451,9129.1,9129.2
1525787537054,9129.1,9129.2
1525787540545,9129.1,9129.2
1525787544343,9127,9127.1
1525787544343,9127,9127.1
1525787551935,9127,9127.1
1525787554744,9127,9127.1
1525787624667,9127,9127.1
1525787629815,9127,9127.1
1525787633319,9127,9127.1
1525787636450,9127,9127.1
1525787639350,9127,9127.1
1525787644680,9127,9127.1
1525787647239,9127,9127.1
1525787651223,9127,9127.1
1525787655135,9127,9127.1
1525787659600,9127,9127.1
1525787663005,9127,9127.1
1525787667689,9127,9127.1
1525787736437,9127,9127.1
1525787740583,9127,9127.1
1525787744070,9127,9127.1
1525787748502,9127,9127.1
1525787750139,9127,9127.1
1525787756591,9127,9127.1
1525787760000,9127,9127.1
1525787763877,9127,9127.1
1525787766692,9127,9127.1
1525787770284,9127,9127.1
1525787774939,9127,9127.1
1525787778890,9127,9127.1
1525787782848,9127,9127.1
1525787785310,9127.4,9127.8
1525787790287,9127.7,9127.8
1525787793939,9127.7,9127.8
1525787861023,9127.7,9127.8
1525787865857,9127.7,9127.8
1525787870170,9127.7,9127.8
1525787874091,9127.7,9127.8
1525787877998,9127.7,9127.8
1525787881283,9127.7,9127.8
1525787887615,9127.7,9127.8
1525787891837,9127.7,9127.8
1525787894525,9127.7,9127.8
1525787899736,9127.7,9127.8
1525787903033,9127.7,9127.8
1525787906465,9127.7,9127.8
1525787911266,9127.7,9127.8
1525787915394,9127.7,9127.8
1525787920304,9127.7,9127.8
1525787986549,9127.7,9127.8
1525787990378,9127.7,9127.8
1525787995688,9127.7,9127.8
1525787999413,9127.7,9127.8
1525788003350,9127.7,9127.8
1525788006722,9127.7,9127.8
1525788011173,9127.7,9127.8
1525788013979,9127.7,9127.8
1525788018062,9127.7,9127.8
1525788022347,9127.7,9127.8
1525788025114,9127.7,9127.8
1525788030054,9127.7,9127.8
1525788032995,9127.7,9127.8
1525788102253,9127.7,9127.8
1525788106740,9127.7,9127.8
1525788109837,9127.7,9127.8
1525788113260,9127.7,9127.8
1525788117588,9127.7,9127.8
1525788121673,9127.7,9127.8
1525788123473,9127.7,9127.8
1525788128220,9127.7,9127.8
1525788132776,9127.7,9127.8
1525788136130,9127.7,9127.8
1525788139738,9127.7,9127.8
1525788144748,9127.7,9127.8
1525788148313,9127.7,9127.8
1525788149717,9127.7,9127.8
1525788220888,9138.2,9138.3
1525788225196,9138.2,9138.3
1525788228095,9138.2,9138.3
1525788231530,9140.5,9140.6
1525788237053,9140.5,9140.6
1525788243252,9141,9141.1
1525788247790,9141,9141.1
1525788248995,9141,9141.1
1525788254840,9141,9141.1
1525788259334,9141,9141.1
1525788263351,9141,9141.1
1525788267135,9141,9141.1
1525788268329,9141,9141.1
1525788275629,9141,9141.1
1525788277838,9141,9141.1
1525788282893,9141,9141.1
1525788351501,9142.8,9142.9
1525788354493,9142.8,9142.9
1525788360444,9142.8,9142.9
1525788364621,9142.8,9142.9
1525788367709,9142.8,9142.9
1525788370702,9142.8,9142.9
1525788375133,9142.8,9142.9
1525788378949,9142.8,9142.9
1525788382553,9142.8,9142.9
1525788386029,9142.8,9142.9
1525788386029,9142.8,9142.9
1525788394545,9142.8,9142.9
1525788396875,9142.8,9142.9
1525788401591,9142.8,9142.9
1525788404549,9142.8,9142.9
1525788423812,9142.8,9142.9
1525788473361,9142.8,9142.9
1525788476782,9142.8,9142.9
1525788478286,9142.8,9142.9
1525788484314,9142.8,9142.9
1525788488020,9142.8,9142.9
1525788491073,9142.8,9142.9
1525788495440,9142.8,9142.9
1525788499260,9142.8,9142.9
1525788502485,9142.8,9142.9
1525788505331,9142.8,9142.9
1525788509780,9142.8,9142.9
1525788509780,9142.8,9142.9
1525788518151,9142.8,9142.9
1525788521934,9142.8,9142.9
1525788525596,9142.8,9142.9
1525788530044,9142.8,9142.9
1525788597980,9142.8,9142.9
1525788601663,9142.8,9142.9
1525788605677,9142.8,9142.9
1525788609906,9142.8,9142.9
1525788613649,9142.8,9142.9
1525788618170,9142.8,9142.9
1525788620851,9142.8,9142.9
1525788624587,9142.8,9142.9
1525788628644,9142.8,9142.9
1525788632413,9142.8,9142.9
1525788637134,9142.8,9142.9
1525788640445,9142.8,9142.9
1525788708049,9142.8,9142.9
1525788712125,9142.8,9142.9
1525788715018,9142.8,9142.9
1525788715018,9142.8,9142.9
1525788715018,9142.8,9142.9
1525788715018,9142.8,9142.9
1525788715018,9142.8,9142.9
1525788715018,9142.8,9142.9
1525788715018,9142.8,9142.9
1525788715018,9142.8,9142.9
1525788715018,9142.8,9142.9
1525788772222,9142.8,9143.9
1525788777926,9142.9,9143
1525788782891,9142.9,9143
1525788786060,9142.9,9143
1525788788704,9142.9,9143
1525788793464,9142.9,9143
1525788797178,9142.9,9143
1525788798629,9142.9,9143
1525788805405,9142.9,9143
1525788809651,9142.9,9143
1525788813242,9142.9,9143
1525788816625,9142.9,9143
1525788885564,9145.1,9145.2
1525788889945,9145.1,9145.2
1525788893714,9145.1,9145.2
1525788898126,9145.1,9145.2
1525788900768,9145.1,9145.2
1525788906782,9145.1,9145.2
1525788909654,9145.1,9145.2
1525788913062,9145.1,9145.2
1525788917876,9145.1,9145.2
1525788921565,9145.1,9145.2
1525788924124,9145.1,9145.2
1525788929862,9145.1,9145.2
1525788934217,9145.1,9145.2
1525788940946,9145.1,9145.2
1525788945722,9145.1,9145.2
1525788950344,9145.1,9145.2
1525789022693,9146.9,9147
1525789027936,9146.9,9147
1525789032029,9146.9,9147
1525789036382,9146.9,9147
1525789041048,9146.9,9147
1525789045026,9146.9,9147
1525789050938,9146.9,9147
1525789130563,9152.8,9152.9
1525789134351,9152.8,9152.9
1525789137611,9152.8,9152.9
1525789142173,9152.8,9152.9
1525789147636,9152.8,9152.9
1525789150458,9152.8,9152.9
1525789153778,9152.8,9152.9
1525789158422,9152.8,9152.9
1525789162828,9152.8,9152.9
1525789166658,9152.8,9152.9
1525789170085,9152.8,9152.9
1525789173818,9152.8,9152.9
1525789176242,9152.8,9152.9
1525789181325,9152.8,9152.9
1525789183212,9152.8,9152.9
1525789248995,9152.8,9152.9
1525789252898,9152.8,9152.9
1525789257878,9152.8,9152.9
1525789260958,9152.8,9152.9
1525789265197,9152.8,9152.9
1525789267661,9152.8,9152.9
1525789273147,9152.8,9152.9
1525789278094,9153,9153.1
1525789281546,9153,9153.1
1525789286409,9153,9153.1
1525789289226,9153,9153.1
1525789296103,9153,9153.1
1525789300209,9153,9153.1
1525789303918,9153,9153.1
1525789307589,9153,9153.1
1525789308967,9153,9153.1
1525789379226,9153,9153.1
1525789385366,9153,9153.1
1525789389801,9153,9153.1
1525789395255,9154.4,9154.5
1525789402358,9154.4,9154.5
1525789408209,9154.4,9154.5
1525789412962,9154.9,9155
1525789416770,9154.9,9155
1525789419727,9154.9,9156
1525789425065,9155.4,9156
1525789492121,9168.5,9168.6
1525789496940,9168.5,9168.6
1525789501016,9168.5,9168.6
1525789509702,9168.5,9168.6
1525789517811,9168.5,9168.6
1525789522623,9168.5,9168.6
1525789526638,9168.5,9168.6
1525789533352,9168.5,9168.6
1525789607858,9168.4,9168.5
1525789613278,9168.4,9168.5
1525789617277,9168.4,9168.5
1525789620715,9168.4,9168.5
1525789623041,9168.4,9168.5
1525789628037,9168.4,9168.5
1525789633057,9168.4,9168.5
1525789635734,9168.5,9168.6
1525789639956,9168.5,9168.6
1525789643260,9168.5,9168.6
1525789648460,9168.5,9168.6
1525789651615,9168.5,9168.6
1525789654563,9168.5,9168.6
1525789659368,9168.5,9168.6
1525789667471,9168.5,9168.6
1525789738144,9168.5,9168.6
1525789741626,9168.5,9168.6
1525789745262,9168.5,9168.6
1525789749398,9168.6,9168.7
1525789754394,9168.6,9168.7
1525789758710,9168.6,9168.7
1525789765336,9168.6,9168.7
1525789776187,9168.6,9168.7
1525789783855,9168.6,9168.7
1525789788814,9168.6,9168.7
1525789794660,9168.5,9168.7
1525789799549,9168.6,9168.7
1525789877751,9153.7,9153.8
1525789882219,9148.7,9148.8
1525789890809,9138.5,9139.1
1525789899197,9139.8,9139.9
1525789904150,9139.8,9139.9
1525789975727,9123.7,9123.8
1525789980674,9123.8,9123.9
1525789983999,9123.8,9123.9
1525789988994,9123.8,9123.9
1525789994577,9123.8,9123.9
1525789998445,9123.8,9123.9
1525790000235,9123.8,9123.9
1525790005198,9123.8,9123.9
1525790008778,9123.8,9123.9
1525790012351,9123.9,9124
1525790016166,9127.1,9127.2
1525790021011,9127.1,9127.2
1525790089004,9134.5,9134.6
1525790093153,9134.5,9134.6
1525790095546,9134.5,9134.6
1525790100049,9134.5,9134.6
1525790106347,9134.5,9134.6
1525790109289,9134.5,9134.6
1525790112278,9134.5,9134.6
1525790119722,9134.5,9134.6
1525790125869,9134.5,9134.6
1525790129219,9134.5,9134.6
1525790133906,9134.5,9134.6
1525790138613,9134.5,9135
1525790206445,9144.9,9145
1525790210374,9144.9,9145
1525790214797,9144.9,9145
1525790219184,9144.9,9145
1525790224458,9144.9,9145
1525790227462,9144.9,9145
1525790231029,9144.9,9145
1525790235097,9144.9,9145
1525790239339,9144.9,9145
1525790243239,9144.9,9145
1525790247818,9144.9,9145
1525790256441,9144.9,9145
1525790322538,9144.9,9145
1525790327678,9144.9,9145
1525790331221,9144.9,9145
1525790335530,9144.9,9145
1525790339444,9144,9144.1
1525790342762,9144,9144.1
1525790342762,9144,9144.1
1525790349543,9144,9144.1
1525790352610,9144,9144.1
1525790357817,9139.6,9139.7
1525790361250,9139.6,9139.7
1525790364503,9139.6,9139.7
1525790368064,9139.6,9139.7
1525790373109,9139.6,9139.7
1525790376113,9139.6,9139.7
1525790446020,9136.7,9136.8
1525790450735,9136.7,9136.8
1525790453729,9136.7,9136.8
1525790456627,9136.7,9136.8
1525790460163,9136.7,9136.8
1525790465247,9136.7,9136.8
1525790468511,9136.7,9136.8
1525790472274,9136.7,9136.8
1525790475625,9136.7,9136.8
1525790479239,9136.7,9136.8
1525790483555,9136.7,9136.8
1525790487935,9136.7,9136.8
1525790491356,9136.7,9136.8
1525790495400,9136.7,9136.8
1525790499351,9136.7,9136.8
1525790502582,9136.7,9136.8
1525790569875,9144.9,9145
1525790572995,9144.9,9145
1525790578074,9144.9,9145
1525790580127,9144.9,9145
1525790585282,9144.9,9145
1525790590422,9144.9,9145
1525790593648,9144.9,9145
1525790597746,9144.9,9145
1525790601889,9144.9,9145
1525790604425,9144.9,9145
1525790609171,9145.5,9145.7
1525790612483,9146,9146.5
1525790616788,9145.7,9145.8
1525790621492,9145.7,9145.8
1525790690150,9145.7,9145.8
1525790693649,9145.7,9145.8
1525790697616,9145.7,9145.8
1525790701725,9145.7,9145.8
1525790703137,9145.7,9145.8
1525790705417,9145.7,9145.8
1525790712684,9145.7,9145.8
1525790717092,9145.7,9145.8
1525790719696,9145.7,9145.8
1525790724278,9145.7,9145.8
1525790727962,9145.7,9145.8
1525790731626,9145.7,9145.8
1525790733988,9141.5,9141.6
1525790740991,9141.5,9141.6
1525790745257,9140.4,9141.5
1525790749398,9140.4,9140.5
1525790820414,9138.6,9138.7
1525790829855,9136,9136.1
1525790840690,9129,9129.1
1525790846385,9129,9129.1
1525790853921,9129,9129.1
1525790858166,9129,9129.1
1525790862626,9114.9,9115
1525790866900,9114.9,9115
1525790935421,9106.1,9106.2
1525790940061,9106.1,9106.2
1525790941664,9106.1,9106.2
1525790946859,9110.8,9113.1
1525790950532,9116.2,9119.4
1525790955010,9119.3,9119.4
1525790957552,9119.4,9119.6
1525790962225,9122.5,9122.6
1525790966273,9127.4,9128.4
1525790970277,9129,9129.1
1525790974571,9129,9129.1
1525790977813,9128.5,9129
1525790983043,9131.4,9132.8
1525791079194,9119.3,9119.9
1525791083419,9119.9,9120
1525791087016,9119.9,9120
1525791092231,9119.9,9120
1525791094381,9119.9,9120
1525791098518,9119.9,9120
