time,bid,ask
1525783357560,9099.99,9100
1525783362304,9099.99,9100
1525783365190,9099.99,9100
1525783369038,9099.99,9100
1525783372239,9099.99,9100
1525783372239,9099.99,9100
1525783379736,9099.99,9100
1525783382820,9099.99,9100
1525783386383,9099.99,9100
1525783391022,9099.99,9100
1525783393953,9099.99,9100
1525783397665,9099.99,9100
1525783402792,9099.99,9100
1525783406262,9099.99,9100
1525783410626,9099.99,9100
1525783413803,9099.99,9100
1525783417671,9099.99,9100
1525783421599,9102.72,9102.73
1525783424378,9102.72,9102.73
1525783428675,9102.72,9102.73
1525783432089,9102.72,9102.73
1525783436251,9102.72,9102.73
1525783437839,9102.72,9102.73
1525783441837,9102.72,9102.73
1525783445087,9102.72,9102.73
1525783449634,9102.72,9102.73
1525783454152,9102.72,9102.73
1525783458878,9102.72,9102.73
1525783466310,9102.72,9102.73
1525783470105,9102.72,9102.73
1525783474138,9102.72,9102.73
1525783478097,9102.72,9102.73
1525783483297,9102.72,9102.73
1525783486145,9102.72,9102.73
1525783489992,9102.72,9102.73
1525783494166,9102.72,9102.73
1525783496730,9102.72,9102.73
1525783501179,9102.72,9102.73
1525783505287,9102.72,9102.73
1525783509725,9102.72,9102.73
1525783513419,9102.72,9102.73
1525783515506,9102.72,9102.73
1525783519811,9102.72,9102.73
1525783523276,9102.72,9102.73
1525783528005,9102.72,9102.73
1525783528005,9102.72,9102.73
1525783534960,9102.72,9102.73
1525783538838,9099.99,9100
1525783542742,9099.99,9100
1525783545158,9099.99,9100
1525783549461,9099.99,9100
1525783554289,9099.99,9100
1525783556925,9099.99,9100
1525783561346,9099.99,9100
1525783565275,9099.99,9100
1525783569290,9099.99,9100
1525783572095,9099.99,9100
1525783575761,9099.99,9100
1525783580298,9099.99,9100
1525783584056,9099.99,9100
1525783586448,9099.99,9100
1525783590539,9099.99,9100
1525783594378,9099.99,9100
1525783598151,9099.99,9100
1525783602517,9099.99,9100
1525783604994,9099.99,9100
1525783609717,9099.99,9100
1525783613904,9099.99,9100
1525783617265,9099.99,9100
1525783620422,9099.99,9100
1525783625194,9099.99,9100
1525783627838,9099.99,9100
1525783632279,9099.99,9100
1525783636808,9099.99,9100
1525783640680,9099.99,9100
1525783644154,9099.99,9100
1525783647451,9099.99,9100
1525783652511,9099.99,9100
1525783655042,9099.99,9100
1525783659699,9099.99,9100
1525783663167,9099.99,9100
1525783666104,9104.54,9104.55
1525783670466,9104.54,9104.55
1525783673962,9104.54,9104.55
1525783677743,9104.54,9104.55
1525783681290,9104.54,9104.55
1525783681290,9104.54,9104.55
1525783691410,9105.45,9105.46
1525783694314,9105.45,9105.46
1525783698676,9105.45,9105.46
1525783701534,9105.45,9105.46
1525783706173,9105.45,9105.46
1525783709333,9105.45,9105.46
1525783712575,9105.45,9105.46
1525783716171,9105.45,9105.46
1525783720255,9105.45,9105.46
1525783723954,9105.45,9105.46
1525783728762,9105.45,9105.46
1525783731429,9105.45,9105.46
1525783735430,9106.36,9106.37
1525783738231,9107.27,9107.28
1525783743961,9109.99,9110
1525783746708,9109.99,9110
1525783750830,9110.18,9110.19
1525783754185,9110.18,9110.19
1525783758541,9110.18,9110.19
1525783761616,9110.18,9110.19
1525783765491,9112.73,9112.74
1525783769048,9113.64,9113.65
1525783773485,9117.53,9117.54
1525783777351,9117.53,9117.54
1525783781534,9118.2,9118.21
1525783785502,9118.2,9118.21
1525783789396,9119.98,9119.99
1525783793243,9120.03,9120.04
1525783796722,9120.03,9120.04
1525783800849,9120.03,9120.04
1525783803102,9120.03,9120.04
1525783806611,9120.03,9120.04
1525783810594,9120.03,9120.04
1525783815158,9124.99,9125
1525783817890,9128.99,9129
1525783821121,9128.99,9129
1525783826218,9129.37,9129.38
1525783828917,9129.37,9129.38
1525783833683,9129.37,9129.38
1525783836805,9129.37,9129.38
1525783840241,9129.99,9130
1525783844419,9129.99,9130
1525783847888,9129.99,9130
1525783851464,9129.99,9130
1525783855718,9129.99,9130
1525783859778,9129.99,9130
1525783861064,9129.99,9130
1525783866360,9129.99,9130
1525783870650,9129.99,9130
1525783873389,9129.99,9130
1525783878045,9129.99,9130
1525783882728,9129.99,9130
1525783886956,9129.99,9130
1525783890009,9129.99,9130
1525783893814,9129.99,9130
1525783896603,9129.99,9130
1525783899370,9129.99,9130
1525783903281,9129.99,9130
1525783908482,9129.99,9130
1525783912541,9127.49,9127.5
1525783916242,9122,9122.01
1525783919944,9111.2,9111.21
1525783921444,9111.2,9111.21
1525783927149,9111.2,9111.21
1525783930946,9111.2,9111.21
1525783935203,9111.2,9111.21
1525783938571,9111.2,9111.21
1525783942737,9111.2,9111.21
1525783946847,9111.2,9111.21
1525783948234,9112.11,9112.12
1525783954611,9112.11,9112.12
1525783957206,9112.11,9112.12
1525783961405,9115.76,9115.77
1525783965662,9115.76,9115.77
1525783968290,9115.76,9115.77
1525783972318,9115.76,9115.77
1525783976446,9117.58,9117.59
1525783979336,9118.49,9118.5
1525783982364,9118.49,9118.5
1525783986498,9119.99,9120
1525783990755,9119.99,9120
1525783995565,9119.99,9120
1525783998937,9119.99,9120
1525784003401,9119.99,9120
1525784006192,9119.99,9120
1525784010160,9119.99,9120
1525784012962,9119.99,9120
1525784017959,9119.99,9120
1525784021467,9119.99,9120
1525784025864,9119.99,9120
1525784030198,9119.99,9120
1525784032958,9119.99,9120
1525784037557,9119.99,9120
1525784040469,9119.99,9120
1525784041696,9119.99,9120
1525784048251,9119.99,9120
1525784052250,9119.99,9120
1525784056040,9119.99,9120
1525784058851,9119.99,9120
1525784062609,9119.99,9120
1525784066784,9119.99,9120
1525784070406,9119.99,9120
1525784074517,9119.99,9120
1525784078293,9119.99,9120
1525784081539,9119.99,9120
1525784085267,9119.99,9120
1525784089471,9119.99,9120
1525784093406,9120,9120.02
1525784098810,9125.46,9125.47
1525784100379,9127.29,9127.3
1525784105315,9128.2,9128.21
1525784109109,9128.2,9128.21
1525784113296,9129.11,9129.12
1525784117472,9129.11,9129.12
1525784120843,9129.11,9129.12
1525784124456,9129.98,9129.99
1525784128114,9129.98,9129.99
1525784131448,9129.99,9130
1525784134750,9129.99,9130
1525784138429,9129.99,9130
1525784142157,9129.99,9130
1525784142157,9129.99,9130
1525784149841,9130.99,9131
1525784153961,9130.99,9131
1525784156362,9131.84,9131.85
1525784160586,9131.84,9131.85
1525784165007,9131.84,9131.85
1525784168193,9131.84,9131.85
1525784173153,9131.84,9131.85
1525784174511,9131.84,9131.85
1525784180395,9131.84,9131.85
1525784181902,9131.84,9131.85
1525784187848,9131.84,9131.85
1525784192493,9131.84,9131.85
1525784196549,9131.84,9131.85
1525784199662,9131.84,9131.85
1525784204032,9131.84,9131.85
1525784207407,9131.84,9131.85
1525784210834,9131.84,9131.85
1525784214442,9131.84,9131.85
1525784218934,9131.84,9131.85
1525784222490,9131.84,9131.85
1525784225500,9131.84,9131.85
1525784229243,9131.84,9131.85
1525784232002,9131.84,9131.85
1525784236830,9131.84,9131.85
1525784239722,9131.84,9131.85
1525784243702,9131.84,9131.85
1525784246446,9131.84,9131.85
1525784250435,9131.84,9131.85
1525784254963,9131.84,9131.85
1525784257862,9131.5,9131.51
1525784261645,9130,9130.01
1525784265955,9129.99,9130
1525784270057,9129.99,9130
1525784273477,9129.99,9130
1525784276684,9123.4,9123.41
1525784281877,9123.4,9123.41
1525784285114,9123.4,9123.41
1525784289146,9123.4,9123.41
1525784293034,9123.4,9123.41
1525784295734,9123.4,9123.41
1525784300343,9123.4,9123.41
1525784304195,9123.4,9123.41
1525784308398,9123.4,9123.41
1525784312425,9123.4,9123.41
1525784316026,9123.4,9123.41
1525784319044,9123.4,9123.41
1525784323065,9123.4,9123.41
1525784326937,9123.4,9123.41
1525784331354,9123.4,9123.41
1525784335115,9123.4,9123.41
1525784337702,9123.4,9123.41
1525784342663,9123.4,9123.41
1525784345670,9123.4,9123.41
1525784348821,9123.4,9123.41
1525784352906,9123.4,9123.41
1525784356681,9123.4,9123.41
1525784359519,9123.4,9123.41
1525784365498,9123.4,9123.41
1525784367973,9123.4,9123.41
1525784372338,9123.4,9123.41
1525784375869,9123.4,9123.41
1525784378943,9123.4,9123.41
1525784383748,9123.4,9123.41
1525784386650,9123.4,9123.41
1525784391028,9123.4,9123.41
1525784395149,9123.4,9123.41
1525784398985,9123.4,9123.41
1525784400430,9123.4,9123.41
1525784405415,9123.4,9123.41
1525784409409,9123.4,9123.41
1525784413700,9123.4,9123.41
1525784417234,9123.4,9123.41
1525784421530,9123.4,9123.41
1525784425690,9123.4,9123.41
1525784428868,9123.4,9123.41
1525784432002,9123.4,9123.41
1525784436274,9123.4,9123.41
1525784440425,9123.4,9123.41
1525784444235,9123.4,9123.41
1525784448439,9123.4,9123.41
1525784450247,9123.4,9123.41
1525784455438,9123.4,9123.41
1525784458542,9123.4,9123.41
1525784463467,9123.4,9123.41
1525784467087,9123.4,9123.41
1525784469819,9123.4,9123.41
1525784474253,9123.4,9123.41
1525784477375,9123.4,9123.41
1525784481236,9123.4,9123.41
1525784485123,9123.4,9123.41
1525784488243,9123.4,9123.41
1525784492321,9123.4,9123.41
1525784496810,9123.4,9123.41
1525784500017,9123.4,9123.41
1525784504001,9123.4,9123.41
1525784507722,9123.4,9123.41
1525784510350,9123.4,9123.41
1525784514790,9123.4,9123.41
1525784518238,9123.4,9123.41
1525784521677,9123.4,9123.41
1525784525318,9123.4,9123.41
1525784529323,9123.4,9123.41
1525784533795,9123.4,9123.41
1525784538049,9123.4,9123.41
1525784541354,9123.4,9123.41
1525784544317,9123.4,9123.41
1525784548769,9123.4,9123.41
1525784552169,9123.4,9123.41
1525784556190,9123.4,9123.41
1525784559775,9123.4,9123.41
1525784563682,9123.4,9123.41
1525784575878,9123.4,9123.41
1525784579293,9123.4,9123.41
1525784584799,9123.4,9123.41
1525784599326,9124.31,9124.32
1525784602149,9124.31,9124.32
1525784606838,9124.31,9124.32
1525784610350,9124.31,9124.32
1525784613680,9124.31,9124.32
1525784618784,9124.31,9124.32
1525784621606,9124.31,9124.32
1525784625423,9124.31,9124.32
1525784628631,9124.31,9124.32
1525784633130,9124.31,9124.32
1525784637234,9124.31,9124.32
1525784640118,9124.31,9124.32
1525784640118,9124.31,9124.32
1525784648406,9124.31,9124.32
1525784653062,9124.31,9124.32
1525784656401,9124.31,9124.32
1525784660200,9124.31,9124.32
1525784664404,9124.31,9124.32
1525784667494,9124.31,9124.32
1525784671311,9125.22,9125.23
1525784674077,9125.22,9125.23
1525784678618,9125.22,9125.23
1525784681559,9125.22,9125.23
1525784686212,9125.22,9125.23
1525784689583,9125.22,9125.23
1525784694256,9125.22,9125.23
1525784697746,9125.22,9125.23
1525784700952,9129.62,9129.63
1525784705547,9130.54,9130.55
1525784710233,9133.28,9133.29
1525784713992,9134.19,9134.2
1525784717414,9134.19,9134.2
1525784722666,9135.99,9136
1525784726372,9135.99,9136
1525784729487,9136.01,9136.02
1525784733708,9136.03,9136.04
1525784736304,9136.03,9136.04
1525784740725,9139.42,9139.43
1525784744189,9145.17,9145.18
1525784747607,9145.18,9145.19
1525784752848,9145.18,9145.19
1525784756635,9145.18,9145.19
1525784758133,9145.18,9145.19
1525784763938,9145.18,9145.19
1525784767551,9145.18,9145.19
1525784771288,9145.18,9145.19
1525784775111,9145.18,9145.19
1525784779221,9145.18,9145.19
1525784782923,9146.78,9146.79
1525784786614,9146.78,9146.79
1525784790373,9146.78,9146.79
1525784793971,9146.78,9146.79
1525784797677,9146.78,9146.79
1525784801627,9146.78,9146.79
1525784805109,9146.78,9146.79
1525784806583,9146.78,9146.79
1525784813049,9146.78,9146.79
1525784816667,9146.78,9146.79
1525784821111,9146.78,9146.79
1525784823470,9146.78,9146.79
1525784825338,9146.78,9146.79
1525784825338,9146.78,9146.79
1525784825338,9146.78,9146.79
1525784825338,9146.78,9146.79
1525784872400,9147.99,9148
1525784875538,9147.99,9148
1525784880132,9147.99,9148
1525784883266,9147.99,9148
1525784885900,9149.99,9150
1525784892223,9149.99,9150
1525784895862,9150.99,9151
1525784899647,9150.99,9151
1525784903652,9151.44,9151.45
1525784907110,9151.44,9151.45
1525784910354,9151.44,9151.45
1525784915195,9151.44,9151.45
1525784917570,9151.44,9151.45
1525784921705,9151.44,9151.45
1525784928565,9151.44,9151.45
1525784932052,9151.44,9151.45
1525784935625,9151.44,9151.45
1525784939664,9151.44,9151.45
1525784943782,9151.44,9151.45
1525784947473,9151.44,9151.45
1525784951482,9151.44,9151.45
1525784954753,9151.44,9151.45
1525784957357,9151.44,9151.45
1525784963358,9151.44,9151.45
1525784965977,9151.44,9151.45
1525784970514,9151.44,9151.45
1525784974468,9151.44,9151.45
1525784977722,9151.44,9151.45
1525784980746,9151.44,9151.45
1525784985683,9151.44,9151.45
1525784989309,9151.44,9151.45
1525784993481,9151.44,9151.45
1525784997609,9151.44,9151.45
1525785002024,9151.44,9151.45
1525785005274,9151.44,9151.45
1525785008611,9151.44,9151.45
1525785013975,9151.44,9151.45
1525785016854,9151.44,9151.45
1525785020434,9151.44,9151.45
1525785024127,9151.44,9151.45
1525785026601,9151.44,9151.45
1525785032803,9151.44,9151.45
1525785035715,9151.44,9151.45
1525785040093,9151.44,9151.45
1525785044265,9151.44,9151.45
1525785045829,9151.44,9151.45
1525785053803,9151.44,9151.45
1525785056049,9151.44,9151.45
1525785061343,9151.44,9151.45
1525785063680,9151.44,9151.45
1525785068147,9151.44,9151.45
1525785073281,9151.44,9151.45
1525785074663,9151.44,9151.45
1525785079906,9151.44,9151.45
1525785084704,9151.44,9151.45
1525785088611,9151.44,9151.45
1525785092456,9151.44,9151.45
1525785095512,9151.44,9151.45
1525785098794,9151.44,9151.45
1525785103662,9151.44,9151.45
1525785107331,9151.44,9151.45
1525785110904,9151.44,9151.45
1525785114755,9151.44,9151.45
1525785118210,9151.44,9151.45
1525785120712,9151.44,9151.45
1525785125447,9151.44,9151.45
1525785129503,9151.44,9151.45
1525785132144,9151.44,9151.45
1525785135846,9151.44,9151.45
1525785139855,9151.44,9151.45
1525785143984,9151.44,9151.45
1525785147511,9151.44,9151.45
1525785149952,9151.44,9151.45
1525785155443,9151.44,9151.45
1525785159250,9151.46,9151.47
1525785162035,9151.46,9151.47
1525785165531,9151.46,9151.47
1525785170850,9152.36,9152.37
1525785172198,9153.99,9154
1525785176247,9153.99,9154
1525785181401,9153.99,9154
1525785184973,9153.99,9154
1525785189618,9153.99,9154
1525785192851,9153.99,9154
1525785196529,9153.99,9154
1525785199146,9153.99,9154
1525785203924,9153.99,9154
1525785208125,9153.99,9154
1525785211646,9153.99,9154
1525785215451,9153.99,9154
1525785218091,9153.99,9154
1525785240853,9157.99,9158
1525785246374,9157.99,9158
1525785246374,9157.99,9158
1525785254714,9157.99,9158
1525785259031,9157.99,9158
1525785263013,9157.99,9158
1525785267402,9157.99,9158
1525785271148,9157.99,9158
1525785274810,9157.99,9158
1525785277599,9157.99,9158
1525785281837,9157.99,9158
1525785285086,9157.99,9158
1525785289107,9157.99,9158
1525785292751,9157.99,9158
1525785296419,9157.99,9158
1525785299516,9157.99,9158
1525785302632,9157.99,9158
1525785306989,9157.99,9158
1525785311386,9157.99,9158
1525785314873,9157.99,9158
1525785319342,9157.99,9158
1525785322666,9157.87,9157.88
1525785326058,9157.87,9157.88
1525785328145,9157.87,9157.88
1525785333337,9157.8,9157.81
1525785336799,9155,9155.01
1525785340361,9155,9155.01
1525785345050,9154.64,9154.65
1525785348773,9154.64,9154.65
1525785352522,9154.64,9154.65
1525785356290,9154.64,9154.65
1525785358951,9154.64,9154.65
1525785361912,9153.9,9153.91
1525785367609,9153.9,9153.91
1525785369916,9153.9,9153.91
1525785373735,9153.9,9153.91
1525785379996,9153.9,9153.91
1525785383766,9153.9,9153.91
1525785386463,9153.9,9153.91
1525785391104,9153.9,9153.91
1525785394564,9153.9,9153.91
1525785397912,9153.9,9153.91
1525785401603,9153.9,9153.91
1525785405629,9153.9,9153.91
1525785408850,9153.9,9153.91
1525785412129,9153.9,9153.91
1525785417344,9153.9,9153.91
1525785420323,9153.9,9153.91
1525785424577,9153.9,9153.91
1525785427839,9153.9,9153.91
1525785431144,9153.9,9153.91
1525785437086,9153.9,9153.91
1525785441307,9153.9,9153.91
1525785447443,9150,9150.01
1525785454081,9150,9150.01
1525785457426,9150,9150.01
1525785462753,9150,9150.01
1525785468162,9150,9150.01
1525785472927,9150,9150.01
1525785475793,9150,9150.01
1525785480148,9150,9150.01
1525785481384,9150,9150.01
1525785488738,9150,9150.01
1525785492442,9150,9150.01
1525785496439,9150,9150.01
1525785501039,9150,9150.01
1525785504943,9150,9150.01
1525785508828,9149.99,9150
1525785512506,9149.99,9150
1525785515857,9149.99,9150
1525785521219,9148.77,9148.78
1525785528377,9148.77,9148.78
1525785532149,9148.77,9148.78
1525785534340,9148.77,9148.78
1525785540138,9148.77,9148.78
1525785542210,9148.77,9148.78
1525785547737,9148.77,9148.78
1525785551608,9148.77,9148.78
1525785555020,9148.77,9148.78
1525785561759,9148.77,9148.78
1525785566192,9148.77,9148.78
1525785569867,9148.77,9148.78
1525785572817,9148.77,9148.78
1525785578157,9148.77,9148.78
1525785581459,9148.77,9148.78
1525785585229,9148.77,9148.78
1525785590752,9148.77,9148.78
1525785594338,9148.77,9148.78
1525785598365,9148.77,9148.78
1525785602262,9148.77,9148.78
1525785605501,9148.77,9148.78
1525785608952,9148.77,9148.78
1525785612516,9148.77,9148.78
1525785616178,9148.77,9148.78
1525785620229,9148.77,9148.78
1525785622602,9148.77,9148.78
1525785628354,9148.77,9148.78
1525785635578,9148.77,9148.78
1525785639983,9148.77,9148.78
1525785643801,9148.77,9148.78
1525785647418,9148.77,9148.78
1525785651197,9148.77,9148.78
1525785655664,9148.77,9148.78
1525785659256,9148.77,9148.78
1525785659256,9148.77,9148.78
1525785667307,9145.7,9145.71
1525785671249,9145.7,9145.71
1525785674953,9145.7,9145.71
1525785678418,9145.7,9145.71
1525785681412,9145.7,9145.71
1525785685169,9145.7,9145.71
1525785689346,9145.7,9145.71
1525785690495,9145.18,9145.19
1525785697162,9140.86,9140.87
1525785699422,9140.86,9140.87
1525785703854,9140.86,9140.87
1525785707161,9135.3,9135.31
1525785711446,9135.3,9135.31
1525785714618,9135.3,9135.31
1525785718757,9135.3,9135.31
1525785722313,9135.3,9135.31
1525785723774,9135.3,9135.31
1525785729804,9135.3,9135.31
1525785733872,9135.3,9135.31
1525785740066,9135.3,9135.31
1525785744710,9135.3,9135.31
1525785747390,9135.3,9135.31
1525785751722,9135.3,9135.31
1525785755311,9135.3,9135.31
1525785758715,9135.3,9135.31
1525785763110,9135.3,9135.31
1525785767182,9135.3,9135.31
1525785769762,9135.3,9135.31
1525785774030,9135.3,9135.31
1525785777214,9135.3,9135.31
1525785780486,9135.3,9135.31
1525785785034,9135.3,9135.31
1525785788288,9135.3,9135.31
1525785792879,9135.3,9135.31
1525785795269,9135.3,9135.31
1525785799893,9135.3,9135.31
1525785803805,9135.3,9135.31
1525785807204,9135.3,9135.31
1525785811383,9135.3,9135.31
1525785814185,9135.3,9135.31
1525785818390,9135.3,9135.31
1525785822326,9135.3,9135.31
1525785825737,9135.3,9135.31
1525785829611,9135.3,9135.31
1525785831865,9135.3,9135.31
1525785837434,9135.3,9135.31
1525785841218,9135.3,9135.31
1525785843499,9135.3,9135.31
1525785847984,9135.3,9135.31
1525785851170,9135.3,9135.31
1525785855476,9135.3,9135.31
1525785858548,9135.3,9135.31
1525785863356,9135.3,9135.31
1525785867825,9135.3,9135.31
1525785870557,9135.3,9135.31
1525785874715,9135.3,9135.31
1525785877132,9135.3,9135.31
1525785880721,9135.3,9135.31
1525785885366,9135.3,9135.31
1525785890041,9135.3,9135.31
1525785893506,9135.3,9135.31
1525785894732,9135.3,9135.31
1525785900663,9135.3,9135.31
1525785902303,9135.3,9135.31
1525785908143,9135.3,9135.31
1525785911422,9135.3,9135.31
1525785915571,9135.3,9135.31
1525785919805,9135.3,9135.31
1525785923329,9135.3,9135.31
1525785926193,9135.3,9135.31
1525785930084,9127.27,9127.28
1525785933770,9127.27,9127.28
1525785937314,9127.27,9127.28
1525785941748,9127.27,9127.28
1525785945213,9127.27,9127.28
1525785948954,9127.27,9127.28
1525785953048,9127.27,9127.28
1525785956165,9127.27,9127.28
1525785959141,9127.27,9127.28
1525785961966,9127.27,9127.28
1525785967467,9127.27,9127.28
1525785971435,9116.59,9116.6
1525785975447,9116.59,9116.6
1525785978890,9116.59,9116.6
1525785982043,9116.59,9116.6
1525785986490,9116.59,9116.6
1525785989153,9116.59,9116.6
1525785994301,9116.59,9116.6
1525785996602,9116.59,9116.6
1525786001552,9116.59,9116.6
1525786004077,9116.59,9116.6
1525786010006,9116.59,9116.6
1525786012666,9116.59,9116.6
1525786017377,9116.59,9116.6
1525786021099,9116.59,9116.6
1525786024587,9116.59,9116.6
1525786028190,9116.59,9116.6
1525786033103,9116.59,9116.6
1525786036989,9116.59,9116.6
1525786039470,9116.59,9116.6
1525786043176,9116.59,9116.6
1525786048558,9116.59,9116.6
1525786053346,9116.59,9116.6
1525786057325,9116.59,9116.6
1525786060950,9116.59,9116.6
1525786064541,9116.59,9116.6
1525786068319,9116.59,9116.6
1525786072249,9116.59,9116.6
1525786075185,9116.59,9116.6
1525786077904,9116.59,9116.6
1525786081521,9116.59,9116.6
1525786086462,9116.59,9116.6
1525786090558,9116.59,9116.6
1525786093896,9116.59,9116.6
1525786097462,9116.59,9116.6
1525786100597,9116.59,9116.6
1525786105462,9116.59,9116.6
1525786109445,9116.59,9116.6
1525786112667,9116.59,9116.6
1525786115488,9116.59,9116.6
1525786120177,9116.59,9116.6
1525786123823,9116.59,9116.6
1525786127870,9116.59,9116.6
1525786131639,9116.59,9116.6
1525786134656,9116.59,9116.6
1525786138118,9116.59,9116.6
1525786141965,9116.59,9116.6
1525786145334,9116.59,9116.6
1525786149517,9116.59,9116.6
1525786158366,9116.59,9116.6
1525786164288,9116.59,9116.6
1525786171171,9116.59,9116.6
1525786175290,9116.59,9116.6
1525786178528,9116.59,9116.6
1525786183368,9114.9,9114.91
1525786187833,9114.9,9114.91
1525786191913,9114.9,9114.91
1525786195794,9114.9,9114.91
1525786199682,9114.9,9114.91
1525786202476,9114.9,9114.91
1525786205854,9114.9,9114.91
1525786210233,9114.9,9114.91
1525786214134,9114.9,9114.91
1525786218174,9114.9,9114.91
1525786222103,9114.89,9114.9
1525786225846,9114.89,9114.9
1525786229319,9114.89,9114.9
1525786233318,9114.89,9114.9
1525786238110,9114.89,9114.9
1525786242041,9114.89,9114.9
1525786245901,9114.89,9114.9
1525786248181,9114.89,9114.9
1525786253315,9114.89,9114.9
1525786253315,9114.89,9114.9
1525786260390,9114.89,9114.9
1525786263870,9114.89,9114.9
1525786267584,9114.89,9114.9
1525786270298,9113.2,9113.21
1525786274511,9113.2,9113.21
1525786278575,9113.2,9113.21
1525786282925,9113.2,9113.21
1525786286247,9113.2,9113.21
1525786291294,9113.2,9113.21
1525786294809,9109,9109.01
1525786299166,9108.55,9108.56
1525786302276,9108.55,9108.56
1525786304655,9108.55,9108.56
1525786310207,9108.55,9108.56
1525786314264,9108.55,9108.56
1525786317707,9108.55,9108.56
1525786320675,9106.43,9106.44
1525786325318,9105,9105.01
1525786328867,9105,9105.01
1525786332387,9105,9105.01
1525786337469,9105,9105.01
1525786340577,9105,9105.01
1525786344922,9093.17,9093.18
1525786348773,9093.17,9093.18
1525786352164,9093.17,9093.18
1525786355591,9093.17,9093.18
1525786358957,9093.17,9093.18
1525786363684,9093.17,9093.18
1525786367102,9093.17,9093.18
1525786370560,9093.17,9093.18
1525786374940,9093.17,9093.18
1525786379651,9093.17,9093.18
1525786383042,9093.17,9093.18
1525786386943,9093.17,9093.18
1525786389297,9093.17,9093.18
1525786394534,9093.17,9093.18
1525786397816,9093.17,9093.18
1525786402614,9098.45,9098.46
1525786404875,9098.45,9098.46
1525786409505,9098.45,9098.46
1525786413572,9098.45,9098.46
1525786417216,9098.45,9098.46
1525786420593,9099.99,9100
1525786425514,9099.99,9100
1525786428330,9099.99,9100
1525786432659,9100,9100.01
1525786436323,9100,9100.01
1525786440087,9100.27,9100.28
1525786442850,9100.27,9100.28
1525786446800,9103,9103.01
1525786451415,9104.4,9104.41
1525786454456,9104.82,9104.83
1525786458326,9104.82,9104.83
1525786462714,9104.82,9104.83
1525786465237,9104.82,9104.83
1525786469434,9104.82,9104.83
1525786473942,9104.82,9104.83
1525786476734,9104.82,9104.83
1525786482037,9104.82,9104.83
1525786484746,9104.82,9104.83
1525786488676,9104.82,9104.83
1525786492946,9104.82,9104.83
1525786496444,9104.82,9104.83
1525786499995,9104.82,9104.83
1525786501453,9104.82,9104.83
1525786506665,9104.82,9104.83
1525786511268,9106.64,9106.65
1525786514482,9106.64,9106.65
1525786518062,9106.64,9106.65
1525786522677,9106.64,9106.65
1525786526188,9106.64,9106.65
1525786529829,9106.64,9106.65
1525786532613,9109.99,9110
1525786536975,9109.99,9110
1525786541021,9109.99,9110
1525786542306,9109.99,9110
1525786547753,9109.99,9110
1525786552036,9109.99,9110
1525786556430,9109.99,9110
1525786559062,9109.99,9110
1525786563907,9109.99,9110
1525786566978,9109.99,9110
1525786571521,9111.37,9111.38
1525786575239,9111.37,9111.38
1525786577986,9111.37,9111.38
1525786580077,9111.37,9111.38
1525786585122,9111.37,9111.38
1525786590015,9111.37,9111.38
1525786593043,9111.37,9111.38
1525786597755,9111.37,9111.38
1525786600494,9111.37,9111.38
1525786603794,9111.37,9111.38
1525786608681,9111.37,9111.38
1525786612746,9111.37,9111.38
